Date,SWEDEN GROWTH Standard (Large+Mid Cap)
2004-09-23,3912.103
2004-09-24,3888.731
2004-09-27,3871.816
2004-09-28,3879.592
2004-09-29,3990.431
2004-09-30,3977.748
2004-10-01,4058.465
2004-10-04,4064.905
2004-10-05,4078.908
2004-10-06,4062.431
2004-10-07,4078.855
2004-10-08,4076.099
2004-10-11,4048.328
2004-10-12,3982.595
2004-10-13,4044.736
2004-10-14,4015.273
2004-10-15,4016.629
2004-10-18,4033.585
2004-10-19,4106.4
2004-10-20,4051.305
2004-10-21,3994.722
2004-10-22,3867.82
2004-10-25,3805.009
2004-10-26,3873.028
2004-10-27,3925.852
2004-10-28,3927.5
2004-10-29,3900.687
2004-11-01,3972.048
2004-11-02,4048.72
2004-11-03,4097.413
2004-11-04,4055.514
2004-11-05,4080.952
2004-11-08,4141.484
2004-11-09,4097.91
2004-11-10,4120.213
2004-11-11,4172.467
2004-11-12,4285.469
2004-11-15,4309.363
2004-11-16,4304.905
2004-11-17,4355.756
2004-11-18,4359.452
2004-11-19,4349.23
2004-11-22,4305.368
2004-11-23,4336.318
2004-11-24,4369.888
2004-11-25,4416.735
2004-11-26,4394.923
2004-11-29,4431.875
2004-11-30,4397.242
2004-12-01,4450.049
2004-12-02,4459.061
2004-12-03,4478.076
2004-12-06,4478.322
2004-12-07,4531.199
2004-12-08,4392.785
2004-12-09,4306.906
2004-12-10,4326.805
2004-12-13,4376.884
2004-12-14,4383.393
2004-12-15,4401.919
2004-12-16,4383.646
2004-12-17,4311.024
2004-12-20,4424.281
2004-12-21,4393.445
2004-12-22,4408.738
2004-12-23,4409.85
2004-12-24,4436.095
2004-12-27,4473.515
2004-12-28,4474.0
2004-12-29,4496.285
2004-12-30,4498.271
2004-12-31,4477.084
2005-01-03,4481.307
2005-01-04,4471.733
2005-01-05,4412.004
2005-01-06,4362.993
2005-01-07,4308.956
2005-01-10,4388.744
2005-01-11,4359.605
2005-01-12,4277.157
2005-01-13,4283.046
2005-01-14,4291.656
2005-01-17,4345.23
2005-01-18,4321.948
2005-01-19,4328.414
2005-01-20,4230.09
2005-01-21,4239.177
2005-01-24,4203.831
2005-01-25,4227.846
2005-01-26,4275.39
2005-01-27,4300.41
2005-01-28,4246.433
2005-01-31,4282.912
2005-02-01,4339.56
2005-02-02,4364.998
2005-02-03,4297.355
2005-02-04,4321.767
2005-02-07,4363.359
2005-02-08,4323.613
2005-02-09,4398.412
2005-02-10,4255.76
2005-02-11,4267.749
2005-02-14,4329.835
2005-02-15,4360.125
2005-02-16,4328.767
2005-02-17,4330.623
2005-02-18,4282.936
2005-02-21,4287.615
2005-02-22,4361.88
2005-02-23,4339.018
2005-02-24,4358.627
2005-02-25,4428.38
2005-02-28,4456.172
2005-03-01,4431.572
2005-03-02,4432.263
2005-03-03,4448.4
2005-03-04,4539.412
2005-03-07,4498.149
2005-03-08,4496.087
2005-03-09,4514.655
2005-03-10,4480.086
2005-03-11,4532.686
2005-03-14,4500.358
2005-03-15,4499.665
2005-03-16,4455.344
2005-03-17,4439.483
2005-03-18,4393.286
2005-03-21,4333.861
2005-03-22,4376.78
2005-03-23,4346.404
2005-03-24,4335.915
2005-03-25,4335.915
2005-03-28,4306.09
2005-03-29,4296.357
2005-03-30,4300.837
2005-03-31,4299.007
2005-04-01,4331.668
2005-04-04,4251.518
2005-04-05,4299.443
2005-04-06,4364.805
2005-04-07,4405.218
2005-04-08,4411.527
2005-04-11,4485.141
2005-04-12,4435.282
2005-04-13,4487.246
2005-04-14,4459.872
2005-04-15,4405.179
2005-04-18,4364.903
2005-04-19,4377.566
2005-04-20,4396.16
2005-04-21,4468.82
2005-04-22,4565.778
2005-04-25,4522.007
2005-04-26,4503.515
2005-04-27,4399.349
2005-04-28,4351.132
2005-04-29,4334.456
2005-05-02,4343.704
2005-05-03,4381.457
2005-05-04,4435.771
2005-05-05,4433.611
2005-05-06,4478.69
2005-05-09,4487.926
2005-05-10,4448.337
2005-05-11,4414.198
2005-05-12,4453.525
2005-05-13,4480.072
2005-05-16,4474.753
2005-05-17,4502.664
2005-05-18,4541.813
2005-05-19,4571.288
2005-05-20,4553.449
2005-05-23,4575.767
2005-05-24,4590.929
2005-05-25,4587.633
2005-05-26,4595.47
2005-05-27,4596.426
2005-05-30,4600.708
2005-05-31,4569.381
2005-06-01,4546.126
2005-06-02,4544.517
2005-06-03,4532.66
2005-06-06,4536.286
2005-06-07,4567.826
2005-06-08,4601.2
2005-06-09,4532.258
2005-06-10,4545.094
2005-06-13,4471.329
2005-06-14,4525.325
2005-06-15,4531.859
2005-06-16,4556.195
2005-06-17,4642.163
2005-06-20,4629.541
2005-06-21,4692.702
2005-06-22,4674.109
2005-06-23,4684.292
2005-06-24,4688.607
2005-06-27,4607.272
2005-06-28,4582.717
2005-06-29,4584.502
2005-06-30,4591.615
2005-07-01,4566.487
2005-07-04,4582.97
2005-07-05,4603.276
2005-07-06,4646.112
2005-07-07,4564.742
2005-07-08,4613.919
2005-07-11,4741.981
2005-07-12,4812.655
2005-07-13,4827.007
2005-07-14,4816.874
2005-07-15,4773.607
2005-07-18,4790.952
2005-07-19,4757.251
2005-07-20,4713.522
2005-07-21,4832.451
2005-07-22,4810.051
2005-07-25,4813.214
2005-07-26,4755.32
2005-07-27,4791.395
2005-07-28,4841.793
2005-07-29,4838.298
2005-08-01,4865.018
2005-08-02,4918.059
2005-08-03,4954.882
2005-08-04,4956.632
2005-08-05,4922.567
2005-08-08,4927.708
2005-08-09,4936.41
2005-08-10,5043.079
2005-08-11,5075.314
2005-08-12,5054.796
2005-08-15,5038.951
2005-08-16,4994.372
2005-08-17,4948.35
2005-08-18,4872.6
2005-08-19,4854.916
2005-08-22,4893.332
2005-08-23,4861.318
2005-08-24,4824.827
2005-08-25,4762.087
2005-08-26,4777.529
2005-08-29,4780.709
2005-08-30,4736.586
2005-08-31,4843.611
2005-09-01,4939.338
2005-09-02,4979.705
2005-09-05,4978.839
2005-09-06,4992.292
2005-09-07,5006.597
2005-09-08,4972.407
2005-09-09,5066.954
2005-09-12,5035.291
2005-09-13,5001.499
2005-09-14,5017.801
2005-09-15,4954.346
2005-09-16,4958.275
2005-09-19,4942.0
2005-09-20,4955.568
2005-09-21,4934.142
2005-09-22,4922.433
2005-09-23,4884.775
2005-09-26,4940.655
2005-09-27,4922.18
2005-09-28,4971.598
2005-09-29,5011.862
2005-09-30,5056.174
2005-10-03,5048.03
2005-10-04,5071.148
2005-10-05,5034.021
2005-10-06,5033.075
2005-10-07,4998.671
2005-10-10,4972.32
2005-10-11,4952.902
2005-10-12,4891.916
2005-10-13,4768.439
2005-10-14,4817.81
2005-10-17,4776.694
2005-10-18,4714.277
2005-10-19,4659.609
2005-10-20,4641.855
2005-10-21,4607.987
2005-10-24,4608.033
2005-10-25,4702.311
2005-10-26,4690.655
2005-10-27,4631.227
2005-10-28,4598.081
2005-10-31,4646.74
2005-11-01,4629.504
2005-11-02,4663.565
2005-11-03,4728.824
2005-11-04,4666.569
2005-11-07,4642.205
2005-11-08,4636.295
2005-11-09,4607.688
2005-11-10,4604.196
2005-11-11,4654.554
2005-11-14,4659.966
2005-11-15,4613.06
2005-11-16,4629.405
2005-11-17,4658.061
2005-11-18,4687.611
2005-11-21,4732.204
2005-11-22,4703.877
2005-11-23,4765.375
2005-11-24,4757.536
2005-11-25,4760.855
2005-11-28,4807.724
2005-11-29,4749.377
2005-11-30,4712.571
2005-12-01,4783.554
2005-12-02,4845.608
2005-12-05,4823.147
2005-12-06,4947.775
2005-12-07,4918.659
2005-12-08,4963.988
2005-12-09,4976.612
2005-12-12,4981.14
2005-12-13,4980.266
2005-12-14,4994.006
2005-12-15,4939.688
2005-12-16,5033.578
2005-12-19,5036.605
2005-12-20,4975.449
2005-12-21,4971.827
2005-12-22,4979.348
2005-12-23,5000.985
2005-12-26,5000.985
2005-12-27,5021.768
2005-12-28,5054.52
2005-12-29,5044.296
2005-12-30,5031.449
2006-01-02,5043.561
2006-01-03,5168.001
2006-01-04,5254.323
2006-01-05,5249.487
2006-01-06,5278.857
2006-01-09,5341.36
2006-01-10,5280.914
2006-01-11,5308.189
2006-01-12,5257.134
2006-01-13,5228.101
2006-01-16,5260.184
2006-01-17,5192.456
2006-01-18,5110.329
2006-01-19,5144.135
2006-01-20,5090.991
2006-01-23,5199.687
2006-01-24,5144.133
2006-01-25,5197.544
2006-01-26,5271.94
2006-01-27,5304.858
2006-01-30,5314.869
2006-01-31,5346.713
2006-02-01,5377.54
2006-02-02,5338.555
2006-02-03,5292.784
2006-02-06,5273.705
2006-02-07,5195.676
2006-02-08,5171.1
2006-02-09,5238.592
2006-02-10,5181.322
2006-02-13,5188.182
2006-02-14,5223.908
2006-02-15,5287.367
2006-02-16,5298.944
2006-02-17,5291.295
2006-02-20,5316.4
2006-02-21,5300.123
2006-02-22,5296.833
2006-02-23,5279.957
2006-02-24,5285.574
2006-02-27,5294.576
2006-02-28,5214.311
2006-03-01,5271.362
2006-03-02,5297.339
2006-03-03,5349.571
2006-03-06,5372.454
2006-03-07,5275.896
2006-03-08,5240.4
2006-03-09,5301.08
2006-03-10,5273.202
2006-03-13,5312.0
2006-03-14,5388.274
2006-03-15,5445.382
2006-03-16,5557.849
2006-03-17,5596.184
2006-03-20,5689.528
2006-03-21,5645.258
2006-03-22,5694.809
2006-03-23,5691.608
2006-03-24,5717.798
2006-03-27,5658.657
2006-03-28,5651.325
2006-03-29,5587.661
2006-03-30,5749.66
2006-03-31,5640.191
2006-04-03,5747.558
2006-04-04,5749.955
2006-04-05,5808.029
2006-04-06,5777.845
2006-04-07,5695.545
2006-04-10,5706.834
2006-04-11,5694.123
2006-04-12,5735.833
2006-04-13,5751.634
2006-04-14,5751.634
2006-04-17,5854.58
2006-04-18,5827.529
2006-04-19,5882.977
2006-04-20,5882.435
2006-04-21,5735.331
2006-04-24,5699.638
2006-04-25,5710.268
2006-04-26,5789.254
2006-04-27,5790.593
2006-04-28,5785.538
2006-05-01,5807.989
2006-05-02,5815.555
2006-05-03,5824.926
2006-05-04,5890.69
2006-05-05,5987.678
2006-05-08,5954.039
2006-05-09,5959.589
2006-05-10,5847.707
2006-05-11,5880.465
2006-05-12,5730.642
2006-05-15,5558.588
2006-05-16,5607.463
2006-05-17,5330.914
2006-05-18,5276.488
2006-05-19,5226.343
2006-05-22,5070.429
2006-05-23,5350.786
2006-05-24,5202.317
2006-05-25,5209.246
2006-05-26,5416.103
2006-05-29,5476.747
2006-05-30,5362.129
2006-05-31,5385.379
2006-06-01,5440.67
2006-06-02,5487.788
2006-06-05,5475.332
2006-06-06,5411.178
2006-06-07,5296.021
2006-06-08,4941.379
2006-06-09,5090.287
2006-06-12,4985.76
2006-06-13,4821.638
2006-06-14,4990.785
2006-06-15,5176.153
2006-06-16,5082.763
2006-06-19,5110.67
2006-06-20,5166.605
2006-06-21,5262.254
2006-06-22,5227.482
2006-06-23,5208.256
2006-06-26,5199.598
2006-06-27,5117.426
2006-06-28,5109.287
2006-06-29,5260.075
2006-06-30,5492.011
2006-07-03,5511.059
2006-07-04,5562.307
2006-07-05,5436.46
2006-07-06,5505.902
2006-07-07,5462.068
2006-07-10,5429.79
2006-07-11,5329.111
2006-07-12,5270.454
2006-07-13,5171.27
2006-07-14,5040.117
2006-07-17,4941.071
2006-07-18,4890.25
2006-07-19,5154.911
2006-07-20,5155.717
2006-07-21,5085.757
2006-07-24,5117.147
2006-07-25,5113.051
2006-07-26,5199.391
2006-07-27,5303.104
2006-07-28,5331.996
2006-07-31,5270.618
2006-08-01,5187.406
2006-08-02,5299.665
2006-08-03,5226.921
2006-08-04,5280.352
2006-08-07,5190.693
2006-08-08,5174.097
2006-08-09,5247.938
2006-08-10,5104.239
2006-08-11,5119.745
2006-08-14,5149.056
2006-08-15,5281.38
2006-08-16,5375.795
2006-08-17,5482.483
2006-08-18,5420.636
2006-08-21,5446.095
2006-08-22,5425.626
2006-08-23,5350.274
2006-08-24,5360.819
2006-08-25,5309.382
2006-08-28,5357.595
2006-08-29,5406.661
2006-08-30,5504.706
2006-08-31,5481.378
2006-09-01,5478.826
2006-09-04,5606.394
2006-09-05,5573.636
2006-09-06,5503.468
2006-09-07,5396.263
2006-09-08,5437.206
2006-09-11,5456.406
2006-09-12,5568.17
2006-09-13,5634.222
2006-09-14,5660.61
2006-09-15,5665.02
2006-09-18,5708.237
2006-09-19,5671.547
2006-09-20,5714.692
2006-09-21,5719.363
2006-09-22,5680.921
2006-09-25,5567.23
2006-09-26,5613.772
2006-09-27,5745.022
2006-09-28,5728.341
2006-09-29,5723.144
2006-10-02,5731.357
2006-10-03,5687.064
2006-10-04,5713.851
2006-10-05,5817.114
2006-10-06,5776.96
2006-10-09,5827.76
2006-10-10,5831.775
2006-10-11,5942.052
2006-10-12,6009.749
2006-10-13,5947.581
2006-10-16,5959.861
2006-10-17,5890.071
2006-10-18,5920.822
2006-10-19,5973.126
2006-10-20,6074.858
2006-10-23,6076.057
2006-10-24,6075.54
2006-10-25,6157.005
2006-10-26,6142.767
2006-10-27,6127.524
2006-10-30,6100.33
2006-10-31,6146.617
2006-11-01,6210.139
2006-11-02,6174.957
2006-11-03,6152.042
2006-11-06,6250.444
2006-11-07,6355.081
2006-11-08,6340.194
2006-11-09,6384.769
2006-11-10,6378.405
2006-11-13,6386.996
2006-11-14,6385.507
2006-11-15,6493.211
2006-11-16,6490.674
2006-11-17,6390.194
2006-11-20,6448.894
2006-11-21,6437.304
2006-11-22,6513.319
2006-11-23,6563.429
2006-11-24,6530.043
2006-11-27,6349.752
2006-11-28,6323.602
2006-11-29,6446.493
2006-11-30,6418.048
2006-12-01,6421.053
2006-12-04,6540.466
2006-12-05,6584.362
2006-12-06,6564.653
2006-12-07,6638.889
2006-12-08,6644.537
2006-12-11,6685.01
2006-12-12,6799.479
2006-12-13,6766.621
2006-12-14,6712.368
2006-12-15,6749.03
2006-12-18,6726.231
2006-12-19,6751.523
2006-12-20,6838.128
2006-12-21,6871.062
2006-12-22,6837.324
2006-12-25,6837.324
2006-12-26,6807.215
2006-12-27,6838.59
2006-12-28,6844.005
2006-12-29,6899.09
2007-01-01,6899.09
2007-01-02,7040.057
2007-01-03,6964.213
2007-01-04,6791.301
2007-01-05,6744.205
2007-01-08,6723.556
2007-01-09,6684.139
2007-01-10,6593.616
2007-01-11,6667.263
2007-01-12,6716.344
2007-01-15,6825.341
2007-01-16,6823.873
2007-01-17,6803.825
2007-01-18,6743.182
2007-01-19,6734.582
2007-01-22,6735.116
2007-01-23,6789.364
2007-01-24,6803.924
2007-01-25,6870.694
2007-01-26,6783.801
2007-01-29,6779.204
2007-01-30,6869.175
2007-01-31,6858.275
2007-02-01,6859.944
2007-02-02,6679.87
2007-02-05,6658.725
2007-02-06,6685.056
2007-02-07,6790.528
2007-02-08,6743.735
2007-02-09,6716.068
2007-02-12,6586.003
2007-02-13,6592.087
2007-02-14,6759.019
2007-02-15,6727.483
2007-02-16,6646.062
2007-02-19,6720.006
2007-02-20,6649.384
2007-02-21,6585.089
2007-02-22,6607.466
2007-02-23,6681.604
2007-02-26,6765.712
2007-02-27,6594.574
2007-02-28,6455.752
2007-03-01,6364.361
2007-03-02,6397.044
2007-03-05,6291.568
2007-03-06,6311.127
2007-03-07,6389.537
2007-03-08,6477.808
2007-03-09,6461.595
2007-03-12,6554.546
2007-03-13,6481.382
2007-03-14,6298.705
2007-03-15,6479.618
2007-03-16,6489.971
2007-03-19,6613.542
2007-03-20,6672.189
2007-03-21,6718.008
2007-03-22,6862.687
2007-03-23,6839.62
2007-03-26,6764.132
2007-03-27,6785.497
2007-03-28,6707.409
2007-03-29,6790.196
2007-03-30,6773.494
2007-04-02,6845.807
2007-04-03,6930.007
2007-04-04,6989.029
2007-04-05,7070.74
2007-04-06,7070.74
2007-04-09,7023.691
2007-04-10,7175.152
2007-04-11,7134.845
2007-04-12,7198.962
2007-04-13,7254.142
2007-04-16,7443.548
2007-04-17,7436.291
2007-04-18,7422.958
2007-04-19,7437.791
2007-04-20,7453.466
2007-04-23,7459.148
2007-04-24,7396.315
2007-04-25,7506.898
2007-04-26,7479.543
2007-04-27,7486.769
2007-04-30,7528.979
2007-05-01,7522.251
2007-05-02,7514.305
2007-05-03,7445.436
2007-05-04,7537.784
2007-05-07,7587.237
2007-05-08,7386.729
2007-05-09,7372.337
2007-05-10,7254.503
2007-05-11,7303.832
2007-05-14,7423.19
2007-05-15,7464.731
2007-05-16,7477.992
2007-05-17,7405.823
2007-05-18,7485.582
2007-05-21,7437.362
2007-05-22,7442.761
2007-05-23,7580.652
2007-05-24,7514.677
2007-05-25,7555.331
2007-05-28,7575.512
2007-05-29,7492.169
2007-05-30,7399.138
2007-05-31,7478.397
2007-06-01,7503.239
2007-06-04,7474.659
2007-06-05,7506.638
2007-06-06,7474.755
2007-06-07,7184.544
2007-06-08,7165.476
2007-06-11,7217.472
2007-06-12,7077.593
2007-06-13,7123.611
2007-06-14,7238.604
2007-06-15,7336.193
2007-06-18,7424.663
2007-06-19,7390.514
2007-06-20,7525.159
2007-06-21,7352.089
2007-06-22,7387.564
2007-06-25,7378.612
2007-06-26,7352.126
2007-06-27,7328.393
2007-06-28,7484.209
2007-06-29,7467.461
2007-07-02,7532.799
2007-07-03,7691.642
2007-07-04,7764.075
2007-07-05,7728.441
2007-07-06,7768.19
2007-07-09,7842.351
2007-07-10,7853.177
2007-07-11,7896.897
2007-07-12,8021.887
2007-07-13,8022.671
2007-07-16,8052.988
2007-07-17,7963.684
2007-07-18,7886.428
2007-07-19,7976.262
2007-07-20,7838.501
2007-07-23,7882.59
2007-07-24,7721.186
2007-07-25,7561.718
2007-07-26,7270.605
2007-07-27,7295.657
2007-07-30,7414.554
2007-07-31,7446.991
2007-08-01,7289.737
2007-08-02,7410.776
2007-08-03,7378.77
2007-08-06,7290.949
2007-08-07,7326.605
2007-08-08,7507.822
2007-08-09,7283.541
2007-08-10,7017.621
2007-08-13,7134.679
2007-08-14,7073.753
2007-08-15,6930.004
2007-08-16,6623.455
2007-08-17,6765.371
2007-08-20,6831.78
2007-08-21,6798.372
2007-08-22,6962.808
2007-08-23,7006.872
2007-08-24,7141.081
2007-08-27,7089.514
2007-08-28,6914.331
2007-08-29,7018.245
2007-08-30,7106.11
2007-08-31,7203.274
2007-09-03,7222.209
2007-09-04,7230.576
2007-09-05,7063.849
2007-09-06,7098.478
2007-09-07,6946.857
2007-09-10,6859.801
2007-09-11,7081.838
2007-09-12,7217.432
2007-09-13,7344.123
2007-09-14,7261.776
2007-09-17,7121.011
2007-09-18,7245.89
2007-09-19,7576.023
2007-09-20,7583.527
2007-09-21,7627.02
2007-09-24,7565.41
2007-09-25,7473.144
2007-09-26,7538.344
2007-09-27,7622.155
2007-09-28,7712.426
2007-10-01,7786.848
2007-10-02,7718.993
2007-10-03,7792.158
2007-10-04,7781.679
2007-10-05,7930.8
2007-10-08,7886.555
2007-10-09,7911.447
2007-10-10,8012.997
2007-10-11,8134.327
2007-10-12,8057.666
2007-10-15,8045.486
2007-10-16,7523.245
2007-10-17,7580.349
2007-10-18,7482.225
2007-10-19,7341.22
2007-10-22,7084.9
2007-10-23,7366.324
2007-10-24,7232.114
2007-10-25,7381.922
2007-10-26,7441.018
2007-10-29,7444.59
2007-10-30,7377.518
2007-10-31,7445.401
2007-11-01,7316.267
2007-11-02,7236.342
2007-11-05,7302.281
2007-11-06,7414.011
2007-11-07,7433.04
2007-11-08,7394.403
2007-11-09,7133.364
2007-11-12,7095.448
2007-11-13,7051.871
2007-11-14,7188.774
2007-11-15,7018.15
2007-11-16,6990.928
2007-11-19,6783.232
2007-11-20,6876.394
2007-11-21,6736.94
2007-11-22,6714.848
2007-11-23,6719.286
2007-11-26,6793.471
2007-11-27,6699.134
2007-11-28,6836.044
2007-11-29,6846.751
2007-11-30,6816.864
2007-12-03,6793.355
2007-12-04,6661.678
2007-12-05,6808.7
2007-12-06,6816.886
2007-12-07,6953.76
2007-12-10,7047.079
2007-12-11,7074.606
2007-12-12,7042.831
2007-12-13,6787.413
2007-12-14,6724.1
2007-12-17,6455.121
2007-12-18,6407.295
2007-12-19,6386.022
2007-12-20,6373.852
2007-12-21,6518.144
2007-12-24,6511.267
2007-12-25,6511.267
2007-12-26,6586.611
2007-12-27,6567.499
2007-12-28,6673.639
2007-12-31,6637.551
2008-01-01,6637.551
2008-01-02,6523.839
2008-01-03,6481.718
2008-01-04,6235.429
2008-01-07,6154.812
2008-01-08,6226.25
2008-01-09,6001.671
2008-01-10,5989.711
2008-01-11,6023.27
2008-01-14,6229.188
2008-01-15,5976.052
2008-01-16,5902.736
2008-01-17,5962.437
2008-01-18,5858.161
2008-01-21,5574.887
2008-01-22,5863.662
2008-01-23,5617.006
2008-01-24,5937.654
2008-01-25,6002.826
2008-01-28,5963.618
2008-01-29,5995.584
2008-01-30,5958.698
2008-01-31,5945.838
2008-02-01,6134.16
2008-02-04,6181.002
2008-02-05,5860.551
2008-02-06,5909.274
2008-02-07,5636.765
2008-02-08,5709.543
2008-02-11,5664.523
2008-02-12,5954.688
2008-02-13,6013.326
2008-02-14,6068.482
2008-02-15,6037.466
2008-02-18,6187.337
2008-02-19,6256.112
2008-02-20,6105.406
2008-02-21,6211.459
2008-02-22,6126.454
2008-02-25,6255.545
2008-02-26,6396.132
2008-02-27,6551.371
2008-02-28,6439.3
2008-02-29,6382.706
2008-03-03,6294.015
2008-03-04,6144.753
2008-03-05,6292.205
2008-03-06,6254.279
2008-03-07,6172.5
2008-03-10,6071.873
2008-03-11,6131.06
2008-03-12,6295.939
2008-03-13,6249.643
2008-03-14,6221.53
2008-03-17,6007.406
2008-03-18,6155.337
2008-03-19,6024.866
2008-03-20,5863.91
2008-03-21,5863.91
2008-03-24,5852.057
2008-03-25,6144.059
2008-03-26,6225.046
2008-03-27,6385.258
2008-03-28,6365.982
2008-03-31,6437.299
2008-04-01,6524.666
2008-04-02,6648.212
2008-04-03,6603.092
2008-04-04,6588.911
2008-04-07,6693.183
2008-04-08,6588.682
2008-04-09,6622.881
2008-04-10,6624.613
2008-04-11,6498.982
2008-04-14,6473.97
2008-04-15,6456.554
2008-04-16,6665.307
2008-04-17,6531.217
2008-04-18,6540.331
2008-04-21,6579.287
2008-04-22,6628.115
2008-04-23,6717.324
2008-04-24,6654.521
2008-04-25,6904.734
2008-04-28,6968.907
2008-04-29,6816.692
2008-04-30,6830.094
2008-05-01,6767.096
2008-05-02,6834.277
2008-05-05,6885.361
2008-05-06,6967.874
2008-05-07,7041.394
2008-05-08,7055.281
2008-05-09,7006.255
2008-05-12,7069.334
2008-05-13,7106.052
2008-05-14,7125.626
2008-05-15,7199.133
2008-05-16,7298.896
2008-05-19,7415.549
2008-05-20,7267.229
2008-05-21,7263.555
2008-05-22,7320.39
2008-05-23,7200.184
2008-05-26,7215.765
2008-05-27,7168.57
2008-05-28,7188.353
2008-05-29,7136.245
2008-05-30,7133.02
2008-06-02,7047.365
2008-06-03,7091.812
2008-06-04,6993.832
2008-06-05,6994.358
2008-06-06,7083.839
2008-06-09,6935.896
2008-06-10,6758.365
2008-06-11,6636.149
2008-06-12,6665.947
2008-06-13,6623.444
2008-06-16,6736.688
2008-06-17,6824.863
2008-06-18,6718.75
2008-06-19,6729.505
2008-06-20,6780.36
